price;temperature;load
3.389;2.1;2.43179706
3.356;1.8;2.49153966
3.355;1.8;2.491540831
3.355;1.7;2.51179364
3.681;1.3;2.598420306
3.99;1.2;2.626448114
3.591;0.8;2.70748105
3.057;0.4;2.76676545
2.979;0.4;2.754245394
2.968;0.5;2.736045448
2.926;0.7;2.698142171
2.852;0.5;2.716417985
2.88;0.1;2.787406204
2.863;-0.5;2.754461301
2.86;-0.5;2.753934486
2.839;-0.5;2.750223412
2.889;-0.7;2.7408719
3.034;-0.9;2.747179231
3.483;-0.7;2.796038799
3.873;0.4;2.809386318
4.109;1.4;2.580674208
4.045;2;2.447297914
4.04;2.2;2.403679287
4.143;2.3;2.381791111
4.103;2.3;2.382032524
4.099;1.3;2.603721902
3.824;0.3;2.83001396
3.905;-0.1;2.891218416
4.245;-1;2.782226885
4.696;-1.6;2.709333485
4.736;-1.8;2.683363855
4.044;-2;2.651484194
3.127;-1.6;2.678061147
3.019;-1.2;2.719232176
2.958;-1;2.726276976
2.888;-1;2.714547405
2.825;-1.1;2.695192404
2.74;-0.8;2.705430951
2.669;-0.3;2.737112911
2.621;0.5;2.673633488
2.666;0.7;2.6519629
2.802;0.6;2.691949302
3.736;0.9;2.688855011
3.493;1.5;2.55357346
3.762;2.1;2.428063136
3.225;2.8;2.301995295
3.161;3.2;2.229404165
3.013;2.7;2.32522186
3.259;2.3;2.39455492
3.519;1.8;2.491344446
3.206;1.5;2.551487904
3.149;0.9;2.673829243
3.388;0.7;2.722798181
3.55;0.2;2.840778251
3.378;-0.2;2.853765729
2.969;-0.3;2.791318534
2.848;-0.9;2.716212112
2.74;-1.4;2.656309316
2.633;-1.6;2.622331291
2.333;-1.9;2.608710573
2.068;-2.2;2.638904082
1.801;-2.1;2.687729067
1.692;-1.4;2.749828779
1.557;-1;2.803787733
2.358;-0.5;2.713367911
2.794;1.8;2.492053919
3.397;2.3;2.392524313
3.521;2.7;2.312543639
3.838;3.3;2.184205465
3.474;3.4;2.180159393
3.093;4.1;2.186907287
3.19;3.8;2.172603997
3.637;3.7;2.116786187
3.653;3.6;2.135017024
3.734;3.4;2.16922189
3.91;3.2;2.201085068
4.485;3.2;2.1894674
4.79;1.5;2.235356944
4.704;0.8;2.278424047
3.805;-0.3;2.281362239
2.941;-1;2.288623667
2.993;-0.5;2.307973323
2.913;0.3;2.427846071
2.872;0.6;2.70418645
2.788;1.4;2.568593544
2.758;1.5;2.549238675
2.756;0.9;2.642303459
2.751;0.9;2.641400857
2.816;0.6;2.694432368
3.38;0.4;2.789742236
3.994;0.7;2.743414816
4.682;1.5;2.559767805
4.686;2.7;2.291471875
3.647;3.9;2.079111976
3.077;4.9;2.146699304
3.169;5.3;2.095384781
3.649;5.3;1.91567532
3.567;5.1;1.959683696
3.209;5.1;2.092170807
3.399;5.2;2.019478041
4.16;5;1.852704445
4.451;5;1.794656866
4.161;5.4;1.72217633
2.896;6.1;2.148042785
2.817;6.6;2.165571559
2.778;6.8;2.17367406
2.784;7.4;2.165259055
2.707;7.5;2.185202562
2.696;7.7;2.186284436
2.656;7.7;2.197032483
2.613;7.8;2.207617871
2.613;7.8;2.207617871
2.609;7.2;2.214426267
2.685;7.5;2.191127661
2.707;7.5;2.185202562
2.713;8;2.179075034
2.815;8.3;2.148675509
2.847;8.6;2.137539237
2.871;8.7;2.130089852
2.867;9;2.129305933
2.856;8.7;2.134323706
2.842;8.2;2.14192761
2.844;8;2.143022637
2.843;8.6;2.138662145
2.883;8.7;2.126690531
2.921;8.7;2.11585153
2.916;8.4;2.119447065
2.879;8.2;2.131526177
2.826;8.4;2.144856353
2.706;8.5;2.177164275
2.653;8.6;2.190811976
2.496;8.7;2.231691508
2.509;8.7;2.228452734
2.454;8.7;2.240829782
2.403;8.6;2.252480516
2.329;8.8;2.267165362
2.373;8.9;2.257150691
2.444;8.6;2.243623782
2.496;8.9;2.230493434
2.521;8.8;2.224680848
2.761;8.5;2.162133215
2.837;7.8;2.146743381
2.879;7.6;2.136884725
2.882;7.6;2.136040968
2.862;7.5;2.142648485
2.858;7.5;2.143766487
2.862;7.7;2.140689741
2.885;7.5;2.13619734
2.939;7.8;2.117942935
2.96;8;2.110088519
2.95;8;2.1129704
2.918;8;2.122135991
2.887;8;2.130936417
2.874;7.8;2.136387025
2.839;7.9;2.145288111
2.805;8;2.153870813
2.782;8.1;2.15939196
2.716;8.1;2.177444696
2.698;8.2;2.181538299
2.694;8.2;2.182620966
2.742;8.1;2.170363981
2.825;8.1;2.147483251
2.929;8;2.118994852
3.031;7.7;2.091296813
3.103;7.7;2.067653014
3.088;7.8;2.071644139
3.075;8.3;2.071474608
3.05;8.3;2.079703084
3.031;8.2;2.086729907
3.022;8.4;2.088032505
3.008;8.3;2.093354561
3.027;7.8;2.091618027
3.169;6.8;2.056089165
3.134;6.4;2.073582861
3.113;6.2;2.083633393
3.038;5.7;2.118509846
2.991;4.7;2.184700471
2.954;4.2;2.222824275
2.89;3.9;2.256666501
2.819;3.4;2.303844004
2.841;3.2;2.310815759
2.802;2.9;2.338411616
2.788;2.7;2.357684747
2.793;2.4;2.3818282
2.834;2.5;2.36343221
2.915;2.7;2.328041656
3.239;3.1;2.24520359
3.305;3.8;2.132590943
3.941;4.8;1.898171877
3.198;5.7;2.06595682
3.191;6.1;2.059186426
3.177;6.4;2.059146863
3.805;6.8;1.804457873
3.857;6.2;1.790824594
3.332;6.4;2.004903795
3.599;6.6;1.898398659
4.487;6.4;1.604986258
5.33;6.2;1.380485771
4.886;4.5;0.965809598
3.432;5.4;1.918767657
3.057;5.2;2.137312049
2.988;6.1;2.125062265
2.899;5.8;2.154884521
2.823;5.3;2.198353027
2.879;6.3;2.152643001
2.852;5.7;2.171634355
2.845;6.3;2.162027082
2.851;6.2;2.161843072
2.896;5.9;2.154082279
2.954;7;2.122225946
3.127;7.3;2.063960145
3.993;7.4;1.701138665
4.195;7.4;1.578208623
3.23;7;2.024685756
3.172;6.7;2.056451425
3.131;6.6;2.071645702
3.162;6.2;2.067339079
3.141;5.9;2.079338597
3.149;5.3;2.102067056
3.21;4.7;2.113378354
3.41;5.8;1.986740473
3.972;4.9;1.87812353
3.838;5.5;1.821751073
3.076;5.9;2.100630978
3.033;5.8;2.116123487
2.99;6.5;2.118496367
2.93;6.9;2.13027434
2.851;7;2.151200435
2.896;7.1;2.137462648
2.802;7.2;2.162449428
2.728;7.4;2.180517343
2.707;7.2;2.188282021
2.819;7.5;2.154608189
2.899;6.8;2.140262369
3.285;6.7;2.017215211
3.154;6.9;2.059825263
3.077;6.9;2.085409705
3.035;6.8;2.100345249
3.006;6.6;2.112319472
2.974;6.3;2.125973598
2.96;6.2;2.131455839
2.96;6.1;2.133004794
2.977;6;2.129785663
3.003;5.6;2.134418404
3.032;5.5;2.130111845
3.066;5.9;2.103860387
3.126;6.1;2.080955599
3.002;6.6;2.113590304
2.941;6.7;2.12972127
2.891;6.6;2.145110213
2.812;6.6;2.166940866
2.561;6.8;2.23150896
2.641;6.9;2.209270327
2.535;7.1;2.234941781
2.596;7.4;2.215820874
2.665;7.7;2.194621242
2.71;7.9;2.180731453
2.885;7.5;2.13619734
3.193;7.6;2.038193273
3.68;8.1;1.843809847
3.827;8.1;1.776145432
3.21;8.2;2.026474125
3.085;8.5;2.066573939
3.069;8.2;2.07428914
3.215;7.7;2.02951399
3.69;7.1;1.851875388
3.563;7.1;1.905649859
3.309;7.2;2.001873021
3.717;7.4;1.835713088
3.748;7.2;1.824532028
3.652;7.2;1.866946925
3.031;7.2;2.096678662
2.939;6.6;2.131626698
2.836;6.7;2.159048778
2.742;6.6;2.185950876
2.606;6.6;2.222137657
2.797;6.4;2.173738525
2.737;6.2;2.192774684
2.708;6.4;2.197728328
2.687;6.2;2.206110401
2.637;5.8;2.225268873
2.629;5.8;2.227362757
2.772;5.3;2.211845665
2.774;5.7;2.192698642
2.851;5.9;2.166469763
2.896;6;2.152489035
2.914;5.9;2.149087472
2.913;5.8;2.151004493
2.895;5;2.194266697
2.883;4.9;2.20268146
2.89;5.8;2.157371422
2.978;5.9;2.131129766
3.124;5.5;2.100334995
3.117;5.7;2.092966633
3.09;5.4;2.116419556
3.036;5.1;2.149225066
2.99;5.1;2.163387314
2.974;4.2;2.217642331
2.948;4.1;2.230220141
2.829;4.2;2.25472381
2.826;4.1;2.261150127
2.743;4;2.287466724
2.709;3.7;2.312744873
2.696;3.8;2.310164636
2.71;3;2.353689956
2.73;2.9;2.355131885
2.744;2.8;2.359820127
2.841;2.3;2.39932362
2.958;2.9;2.301677875
3.058;3.1;2.260183782
3.093;3.4;2.22971532
3.106;3.7;2.206813189
3.092;3.4;2.230042544
3.081;3;2.268811418
3.082;2.3;2.39704973
3.099;1.8;2.49183018
3.192;1.8;2.491727383
3.235;1.8;2.491678973
3.191;1.9;2.472280913
3.12;2.5;2.359347076
3.094;3.1;2.249909109
3.069;3.3;2.243872881
3.025;2.6;2.342885301
2.973;2.7;2.32587301
2.985;2.8;2.308140924
2.968;2.8;2.30838278
2.964;2.9;2.300248048
2.966;2.7;2.325962927
2.979;2.5;2.361798282
3.092;2;2.453794832
4.06;2.1;2.425231809
4.789;2.3;2.377750771
5.303;2.4;2.354924945
4.142;2.3;2.381797158
3.368;2.2;2.412310438
3.513;1.8;2.491351791
4.148;2.4;2.360721632
4.808;2.8;2.268869743
4.959;3;2.223611939
5.361;3;2.224282233
7.791;2.7;2.29527155
7.886;2.8;2.274823362
6.23;2.8;2.270107849
4.105;2.5;2.339580761
3.211;1.5;2.551522847
3.199;0.9;2.675015329
3.104;0.2;2.807007464
3.038;0.5;2.747313965
3.087;0.8;2.693398257
3.062;1.2;2.610797506
3.039;1.7;2.511299639
3.013;1.4;2.56975522
3.039;1.4;2.56999592
3.107;1.3;2.590848119
3.656;1.5;2.554834939
4.248;1.6;2.536056003
4.669;2.5;2.334811021
3.626;3.3;2.193063472
3.267;3.7;2.152163366
3.232;4;2.146222401
3.213;3.6;2.177124954
3.987;3.4;2.157759193
3.989;3.3;2.177550914
4.108;3;2.235772557
4.469;2.8;2.272979275
4.603;2.5;2.335383785
4.254;2.3;2.381115983
3.238;0.3;2.59827942
3.181;0.7;2.716537422
3.144;1.5;2.551058515
3.066;1.5;2.550528384
2.974;1.3;2.589392943
2.989;2.4;2.380163082
2.954;2.6;2.343936851
2.946;3.5;2.266814305
2.943;2.9;2.305246294
2.967;2.4;2.380356397
3.054;2.2;2.415974038
3.147;2.4;2.377685958
3.369;2.4;2.373907379
3.974;2.8;2.279310744
3.195;3.3;2.209512747
3.163;3.6;2.194102078
3.148;4;2.174749963
3.147;4;2.17508384
3.399;3.9;2.092326185
3.515;4.9;1.990930981
4.141;5.7;1.734483773
5.009;5.7;1.584262724
5.007;6.3;1.347509416
4.907;5;0.942483267
3.186;4;2.016211499
3.135;3.3;2.170499719
3.11;3.1;2.249398864
3.041;2.8;2.306872041
2.939;2.7;2.326307427
2.981;2.9;2.296189013
2.924;3.1;2.297094569
2.935;3;2.300754916
2.928;3.3;2.283614829
2.986;3.1;2.282133643
3.051;3.8;2.218563965
3.264;3.8;2.147080178
4.008;4.1;2.021873298
4.002;4.3;1.984617587
3.286;4.6;2.092536032
3.26;5.1;2.074585328
3.201;5.5;2.074588676
3.35;5.3;2.032314228
3.601;5;1.951072044
3.601;3.8;1.9683075
3.975;3.8;1.954606061
4.105;3.5;1.891330917
4.007;3.3;1.734172102
3.61;2.8;1.862263376
3.037;3.3;2.109030714
2.982;4.6;2.192662184
2.942;5.7;2.146836499
2.863;5.6;2.17328604
2.756;5.6;2.202041194
2.782;5.8;2.186795955
2.728;6;2.198149041
2.704;5.8;2.207621204
2.702;6.2;2.202123043
2.778;6.3;2.180298512
2.849;6.5;2.158116444
2.978;6.8;2.117869807
3.294;7.1;2.008544207
3.192;7.4;2.040738153
3.059;7.3;2.086440622
3.02;6.8;2.105161119
2.997;6.1;2.122495416
2.993;5.6;2.13733461
2.996;5.4;2.146324669
3.09;5.3;2.121478904
3.571;5.3;1.947839982
3.66;5.5;1.90114574
3.467;5.8;1.965232413
3.35;6.3;1.999985079
2.974;6.1;2.129041602
2.897;5.9;2.153805403
2.852;5.3;2.190615622
2.793;5.4;2.201501792
2.753;5.6;2.202838071
2.711;5.9;2.204203306
2.356;5.9;2.289611276
2.004;6.4;2.356336263
1.825;6.5;2.381721502
2.301;6.1;2.298313622
2.673;6.3;2.208414691
2.729;6.4;2.192107338
2.808;6;2.176622726
2.823;6.3;2.168057852
2.861;6.7;2.152138132
2.88;6;2.156915835
2.868;6.4;2.154256502
2.85;5.9;2.166743486
2.843;6.7;2.157118082
2.852;6.7;2.154630888
2.891;6.4;2.147872205
2.95;6.3;2.132777442
2.977;6.5;2.122215159
2.97;6.4;2.125641485
2.893;6.2;2.150237193
2.853;5.9;2.16592212
2.853;5.8;2.167536595
2.818;5.9;2.175468569
2.808;5.9;2.178181969
2.788;5.5;2.198123239
2.76;4.8;2.239948301
2.751;4.2;2.274263139
2.716;4.2;2.28295444
2.751;3.9;2.291105171
2.735;4;2.289434561
2.747;3.9;2.292085372
2.792;3.7;2.292615172
2.821;3.9;2.273858932
2.846;3.9;2.267653502
2.856;3.8;2.27100227
2.867;4.2;2.245109115
2.861;3.6;2.281725847
2.845;3.4;2.2975749
2.876;3.2;2.302446404
2.921;3.1;2.297814499
2.97;2.9;2.298816786
3.033;2.7;2.324755234
3.04;2.7;2.324591325
2.995;2.7;2.325588782
2.962;2.7;2.326014196
2.939;2.5;2.362201889
2.92;2.5;2.362391388
2.87;2.5;2.362883404
2.866;2.3;2.399146307
2.813;1.8;2.492043506
2.82;0.8;2.666779302
2.848;0.6;2.700040872
2.898;0.8;2.680151705
3.26;1.1;2.634301515
3.952;1.1;2.648386037
4.41;1.2;2.629335484
4.392;1.3;2.605295653
4.2;1.3;2.604259048
3.69;1.2;2.620926136
3.679;1.2;2.620732815
4.33;1.1;2.652026284
4.787;0.9;2.704722261
5.217;0.8;2.731761177
5.099;0.4;2.831682613
5.93;0.2;2.87674856
6.602;0.2;2.873502977
5.338;0.2;2.879654857
4.021;0.2;2.861860327
3.511;0.3;2.816742194
3.505;0.2;2.838852507
3.378;0.2;2.833545785
3.154;0.3;2.797816528
3.303;0.3;2.808548748
3.193;0.4;2.782974127
3.212;0.4;2.78364618
3.212;0.5;2.761265596
3.391;0.5;2.767411131
3.792;0.5;2.782355446
4.651;0.8;2.728112467
6.786;1;2.678000297
7.263;1.2;2.629679992
5.499;1.4;2.58398073
5.426;1.4;2.584058277
6.344;1.4;2.583093398
5.527;1.2;2.63253041
6.491;1;2.678659232
6.265;0.8;2.728691388
6.265;0.7;2.752698088
6.419;0.5;2.801110816
6.972;0.4;2.823811361
5.746;0.4;2.828920704
4.399;0.2;2.869138957
3.542;0.2;2.84043412
3.264;0.2;2.828937234
3.131;0.2;2.811147502
2.969;0.3;2.768677688
2.927;0.3;2.761641821
2.892;0.3;2.755656767
2.871;0.2;2.768602286
2.861;0.4;2.734277772
2.886;0.5;2.72229592
3.262;0.5;2.762951951
3.781;0.5;2.781921976
4.028;0.8;2.720828009
4.304;1.2;2.628627899
3.249;1.1;2.634099184
3.198;1.2;2.612844373
3.18;1.1;2.632843795
3.4;0.6;2.745295609
3.798;0.8;2.713877533
4.02;1.1;2.649625643
4.74;1;2.679558271
4.728;1;2.679444209
4.327;1.5;2.55867458
4.021;1.8;2.490702144
3.104;1.7;2.511397843
3.003;1.4;2.569663083
2.974;0.7;2.706005986
2.866;0.5;2.718850999
2.704;0.7;2.659100364
2.753;1.7;2.511047311
2.492;1.1;2.570394692
2.17;1.2;2.619977742
2.119;0.8;2.677282983
2.621;1;2.604619891
2.715;0.9;2.634835071
3.228;1.2;2.613306111
3.631;1.3;2.597710881
3.77;0.4;2.805048187
2.996;0.3;2.773117379
2.912;0.6;2.710981053
2.898;1.3;2.588903982
2.909;1.6;2.530704269
3.036;1.9;2.47285029
3.157;2.2;2.414806492
3.52;2.4;2.371200999
3.594;2.6;2.330006605
3.545;2.7;2.31189901
3.367;2.9;2.279093696
2.969;2.8;2.308368598
2.881;3;2.313601255
2.864;3.2;2.305320697
2.741;3.3;2.328474853
2.405;3.7;2.3806692
2.693;4.2;2.28864286
2.708;4.3;2.279506741
2.737;4.4;2.266906269
2.71;4.8;2.252730979
2.822;5.3;2.198618964
2.955;5.5;2.1527869
3.456;5.8;1.969429571
3.855;6.1;1.793815413
3.804;6.3;1.813854888
3.349;6.5;1.997147188
3.284;6.9;2.014766937
3.256;7.3;2.019587928
3.275;7.5;2.010515158
3.301;7.5;2.001179385
3.396;7.2;1.969791234
3.781;7.2;1.809389962
3.801;7.1;1.801561488
3.741;7.1;1.82916954
3.506;7;1.930005018
3.215;6.8;2.040345183
3.16;6.4;2.064883851
3.118;5.9;2.086933712
3.018;5;2.160237905
2.934;4.5;2.210944133
2.999;3.9;2.229040302
2.954;3.9;2.240521433
2.937;4;2.238963538
2.931;4.1;2.234575246
2.952;3.9;2.241029129
2.975;3.1;2.284799937
2.995;3.2;2.273636137
3.017;4;2.21742884
3.017;5.1;2.155268331
3.063;4.4;2.179178105
3.111;5.4;2.109563213
3.112;5.3;2.114291992
3.093;5;2.136120502
3.078;5;2.14099737
3.072;4.2;2.187824068
3.126;3.7;2.200212801
3.214;5;2.095727451
3.249;4.8;2.094487421
3.208;4.6;2.11961659
3.097;4.6;2.156701981
3.07;4.5;2.171150807
3.018;3.8;2.229129397
2.937;3.4;2.275185501
2.827;3.8;2.278169654
2.864;4.1;2.251593373
2.826;3.6;2.290278983
2.807;2.7;2.353278416
2.79;1.3;2.58823347
2.752;0.4;2.71470042
2.75;0.7;2.667559233
2.789;0.8;2.661314095
2.811;0.7;2.678475238
2.821;0.8;2.666954162
2.849;1;2.646081324
2.903;1.6;2.530691151
2.906;1.8;2.491991426
2.904;2;2.454671481
2.884;2.1;2.435838815
2.884;1.8;2.492003915
2.899;1.9;2.473175554
2.973;3.9;2.235687569
3.006;3.9;2.226884563
2.979;3.4;2.26484339
2.951;1.8;2.469387878
2.907;3.6;2.270409329
2.901;3.1;2.302605219
2.837;4.4;2.241608799
2.802;4.5;2.245026401
2.75;4.3;2.269032087
2.736;4.4;2.267157157
2.729;4.5;2.263518732
2.727;4.4;2.269413442
2.779;4.4;2.256333323
2.894;4.5;2.221370033
3.193;4.3;2.141851201
3.526;4.4;2.014321812
3.91;4.5;1.953909926
3.557;4.7;1.985105978
3.406;4.7;2.043487814
3.389;4.7;2.049796424
3.347;4.9;2.054278488
4.219;4.7;1.904509996
3.966;4.5;1.879918334
4.278;4.2;1.786525621
4.307;4.3;1.588097017
4.219;4.5;1.533265974
4.065;4.5;1.615650848
3.526;4.7;1.89606252
3.395;4.8;2.039590576
3.136;4.7;2.138293239
3;4.9;2.171316166
2.863;5.2;2.192653538
2.874;5.2;2.189712092
2.847;5;2.206986625
2.827;5.1;2.207192334
2.808;5.3;2.202336174
2.868;5.2;2.19131743
2.957;5;2.177625162
3.452;4.6;2.03169126
3.916;4.1;2.027113812
4.031;4.1;2.02128738
3.831;4;2.050855858
3.584;3.9;2.082321846
3.605;3.8;2.099656335
4.08;3.9;2.058153971
4.503;2.9;2.060499829
4.601;2.2;1.992967097
4.708;1.8;1.780412072
5.197;2.5;1.313406235
5.827;2.9;1.038534706
4.802;3.1;1.156755477
3.683;3.2;1.816937267
3.498;3.1;1.932439433
3.358;2.7;2.016919691
3.222;2;2.101611583
3.082;1.8;2.204271177
3.048;1.6;2.319060943
3.004;1.5;2.550114786
2.98;1.4;2.56953347
3.021;1.5;2.550227517
3.113;1.7;2.511411575
3.305;2.1;2.432585086
4.465;2.1;2.423659612
5.671;2.3;2.377418453
6.883;2.6;2.314219076
5.326;2.8;2.267449383
4.937;2.9;2.245443856
4.475;3.5;2.128316491
4.691;3.4;2.144378293
6.775;3.9;2.046183793
6.893;3.9;2.046877201
8.823;3.8;2.120529416
9.545;3.5;2.234967066
11.47;3.5;2.495182536
6.884;3.3;2.167556291
4.107;3.3;2.175253955
3.641;3.3;2.192454414
3.587;3.5;2.156641472
3.336;3.6;2.149029324
3.2;3.5;2.18772201
3.173;3.5;2.196884967
3.084;3.5;2.226410268
3.065;3.3;2.245169571
3.086;3.1;2.251088969
3.196;3;2.265293445
3.41;3;2.258444693
3.996;2.9;2.257827898
5.494;2.9;2.246190904
7.041;2.9;2.25111649
5.322;2.9;2.245631193
4.916;2.9;2.245731602
4.439;2.9;2.252096722
4.902;2.8;2.267703746
5.004;2.8;2.266487539
4.97;2.8;2.266852899
5.997;2.8;2.269428479
6.865;2.7;2.292897934
6.164;2.4;2.356494954
4.867;2.4;2.355394599
3.959;2.5;2.341431674
3.572;2.4;2.370241908
3.438;2.3;2.39190586
3.288;2;2.452552765
3.092;2.1;2.434503986
3.124;2;2.453596506
3.002;1.5;2.550101557
2.976;1.5;2.550000453
2.977;1.5;2.550004098
3.04;1.2;2.610473352
3.183;0.6;2.738294814
3.557;0.4;2.796479011
4.512;0.4;2.8234933
5.085;0.4;2.831742889
5.329;0.4;2.830695493
4.702;0.3;2.850813264
4.751;0.2;2.87618526
4.736;0.3;2.851457193
4.407;0.3;2.845323743
4.751;0.3;2.851742031
4.869;0.4;2.829751668
5.739;0.4;2.828950339
6.57;0.5;2.800533679
4.079;0.4;2.816214243
3.762;0.5;2.78117655
3.462;0.5;2.769934401
3.339;0.4;2.788228524
3.22;0.3;2.805407442
3.098;0.2;2.806078878
3.147;0.1;2.831000522
3.056;-0.2;2.815129449
2.992;-0.3;2.795128943
2.98;-0.2;2.802761915
2.983;0;2.822959783
3.032;-0.1;2.821070257
3.08;-0.2;2.818928381
3.095;-0.7;2.774433991
3.093;-0.2;2.820964986
3.154;0.5;2.759337886
3.188;1.7;2.51152731
3.165;2;2.4533399
3.111;2.2;2.415331905
3.074;2.7;2.323790817
3.071;3.5;2.230640008
3.105;3.5;2.219534113
3.167;3.6;2.192756401
3.19;4.4;2.13714807
3.123;4.7;2.142595489
3.002;5;2.165299079
2.943;5.3;2.165994486
2.882;5.3;2.182558118
2.835;5.6;2.180876743
2.773;5.9;2.187631743
2.812;5.5;2.191715062
2.769;5.1;2.222400686
2.749;4.9;2.237621856
2.75;5.2;2.222474377
2.774;5.3;2.211319155
2.796;5.4;2.200705136
2.801;5.5;2.194656191
2.772;5.4;2.207064748
2.835;5.3;2.195157304
2.877;5.4;2.178998303
2.925;5;2.186245578
2.957;5;2.177625162
2.972;5;2.173560319
2.961;5;2.176542736
2.972;5.1;2.168311991
3.02;5.2;2.149127204
3.092;5.3;2.120828019
3.131;5;2.123640998
3.105;5.7;2.096895675
3.064;5.2;2.135058813
3.022;3.9;2.221800153
3.017;3.4;2.254244719
2.942;2.4;2.380574048
2.825;1.2;2.60851688
2.67;1.1;2.601945351
2.623;2;2.45553165
2.618;2;2.45554615
2.701;2;2.455301941
2.786;1.8;2.492058282
2.869;1.9;2.473232403
3.365;1.8;2.491529112
3.856;1.8;2.490910845
4.188;1.9;2.468574679
4.107;1.9;2.468704293
3.706;1.7;2.512395577
3.894;1.2;2.624627002
4.155;0.9;2.698061733
4.157;0.7;2.745616577
4.292;0.5;2.795272983
4.504;0.4;2.823355777
5.096;0.4;2.831695528
5.104;0.1;2.905962913
4.768;-0.1;2.912749258
3.785;-0.2;2.872243927
3.416;0;2.880478186
3.366;-0.2;2.853252047
3.249;-0.6;2.799451767
3.003;-0.5;2.778133485
2.869;-0.5;2.755512436
2.817;-1;2.702201212
2.782;-0.4;2.749164631
2.793;0;2.789614808
2.823;0.1;2.77725653
3.063;0.4;2.767706562
3.855;0.4;2.808618659
4.544;0.3;2.847851591
4.681;0.4;2.826426066
4.709;0.6;2.777179172
3.55;0.7;2.727957801
3.999;0.8;2.720477672
4.667;0.8;2.728305883
4.59;1.4;2.582702503
4.407;0.9;2.700664878
4.583;0.9;2.702523908
4.295;0.4;2.819803955
4.077;0.3;2.839383003
4.02;0;2.909847896
3.097;-0.5;2.793047901
2.998;-0.9;2.741423917
2.922;-0.5;2.764653891
2.806;-1.2;2.683548564
2.702;-1.8;2.621821691
2.702;-1.6;2.635339757
2.667;-1;2.674584543
2.64;-1;2.669386246
2.649;-0.7;2.696880742
2.72;-0.1;2.766076501
2.77;0.1;2.767542173
2.957;-0.3;2.789311561
3.248;0.1;2.845860642
3.33;0.2;2.8315879
3.688;0.3;2.82410053
3.243;-0.1;2.853273289
3.265;-0.2;2.84653569
3.757;-0.7;2.806989819
3.558;-0.8;2.786525206
3.757;-1.1;2.756547385
4.011;-1;2.778823057
4.204;-1;2.781624496
4.424;-1.2;2.758596216
4.256;-2.4;2.601940133
3.509;-3.5;2.464483669
3.235;-4.2;2.30614573
3.175;-4.7;2.089668386
3;-4.9;2.066826797
2.795;-5;2.121723381
2.738;-5.1;2.148059678
2.682;-5;2.172020053
2.657;-4.4;2.19396703
2.651;-3.7;2.211585088
2.683;-3.3;2.213756834
3.974;-2.5;1.847341964
4.593;0.1;1.256059255
5.023;0.5;1.212726498
4.085;0.9;1.620957553
4.032;1;1.627121786
3.532;1.5;1.867264319
3.751;2;1.823674993
4.103;2.1;1.628481522
4.105;1.9;1.580218818
4.006;1.7;1.64053118
3.978;1.4;1.653038048
3.835;1.1;1.728853188
3.557;1.1;1.859364424
3.361;1.8;1.978655922
2.881;2.1;2.183078423
2.782;2.6;2.367218955
2.75;3.1;2.338345406
2.642;3.5;2.340246858
2.261;4.3;2.377350771
1.345;4.8;2.492631366
1.22;5.1;2.496508006
1.05;5.1;2.518065173
1.893;5.1;2.407716021
2.465;5.2;2.293664679
2.614;5.3;2.252856533
2.863;5.2;2.192653538
3.58;5;1.959647595
3.07;4.9;2.148965796
3.015;4.7;2.177536265
2.993;5.1;2.162564213
2.972;5.3;2.158029012
2.93;5.6;2.154911184
2.991;5.8;2.129115037
3.091;5.9;2.095764139
3.539;5.7;1.941178288
3.536;5.4;1.956839852
3.506;5.4;1.968641949
3.532;5.1;1.973668286
2.888;4.9;2.201358866
2.821;5.1;2.208773853
2.781;4.8;2.234546862
2.697;4.8;2.256037613
2.536;4.8;2.296508445
2.676;4.7;2.266425352
2.641;4.8;2.270209212
2.557;4.5;2.306338394
2.554;4.7;2.296953151
2.601;4.6;2.290312353
2.649;4.6;2.278340716
2.662;4.5;2.280309166
2.72;4.6;2.260492835
2.75;4.7;2.247658765
2.751;4.8;2.242257099
2.762;4.7;2.244594485
2.764;4.8;2.238921007
2.761;4.3;2.266277833
2.755;4.3;2.267780736
2.76;3.9;2.28889773
2.789;4;2.276107691
2.83;3.5;2.295205572
2.988;3.4;2.262616315
2.845;3.1;2.315942672
2.779;3;2.337607011
2.746;3;2.345312477
2.731;2.8;2.362823188
2.709;2.4;2.400525615
2.701;2.4;2.402354623
2.738;2.1;2.436484206
2.714;1.6;2.530293025
2.704;1.7;2.511010914
2.7;1.6;2.530264652
2.699;1.5;2.549043174
2.719;1.7;2.511021985
2.739;1.7;2.511036843
2.743;1.7;2.511039828
2.785;1.7;2.511071446
2.856;1.7;2.511126056
2.915;1.9;2.473144963
2.957;1.9;2.473063748
2.926;2.2;2.417021405
2.894;2.1;2.435793273
2.894;2;2.4547037
2.944;2.1;2.435562886
3.027;2.3;2.397801088
2.996;2.3;2.398195956
2.946;2.3;2.398567214
2.927;2.5;2.362321737
2.871;2.2;2.417346042
2.843;2;2.454866093
2.793;1.9;2.47337352
2.752;1.9;2.473447969
2.725;1.9;2.473496371
2.694;2.1;2.436671808
2.681;1.9;2.473574206
2.694;1.9;2.473551343
2.788;1.8;2.492057192
2.943;1.7;2.51119504
3.347;1.7;2.511780602
4.764;1.5;2.560026142
6.149;1.6;2.536963052
5.666;1.3;2.607804626
4.901;1.2;2.632717271
